ReturnID,OrderID,DateKey,ProductID,QuantityReturned,ReturnReason
RT01459,ORD044995,20250610,PRD000024,1,Defective Item
RT01460,ORD045013,20231109,PRD000005,1,Defective Item
RT01461,ORD045031,20240225,PRD000065,1,Damaged during Delivery
RT01462,ORD045055,20241201,PRD000076,1,Defective Item
RT01463,ORD045060,20241224,PRD000093,1,Wrong Item Shipped
RT01464,ORD045080,20230420,PRD000076,1,Defective Item
RT01465,ORD045081,20251124,PRD000064,1,Damaged during Delivery
RT01466,ORD045093,20240706,PRD000076,1,Damaged during Delivery
RT01467,ORD045104,20250425,PRD000009,1,Defective Item
RT01468,ORD045105,20240605,PRD000089,1,Defective Item
RT01469,ORD045119,20250807,PRD000091,1,Unsatisfied with Quality
RT01470,ORD045149,20250720,PRD000009,1,Damaged during Delivery
RT01471,ORD045182,20230804,PRD000043,1,Unsatisfied with Quality
RT01472,ORD045209,20231013,PRD000065,1,Defective Item
RT01473,ORD045232,20251101,PRD000098,1,Defective Item
RT01474,ORD045270,20250315,PRD000009,1,Defective Item
RT01475,ORD045275,20240512,PRD000024,1,Wrong Item Shipped
RT01476,ORD045286,20241004,PRD000071,1,Damaged during Delivery
RT01477,ORD045291,20250619,PRD000063,1,Damaged during Delivery
RT01478,ORD045373,20250131,PRD000054,1,Defective Item
RT01479,ORD045439,20250128,PRD000009,1,Defective Item
RT01480,ORD045448,20240809,PRD000055,1,Wrong Item Shipped
RT01481,ORD045481,20240707,PRD000031,1,Defective Item
RT01482,ORD045512,20240114,PRD000098,2,Wrong Item Shipped
RT01483,ORD045521,20250129,PRD000062,1,Wrong Item Shipped
RT01484,ORD045540,20251027,PRD000007,1,Damaged during Delivery
RT01485,ORD045550,20250906,PRD000065,1,Unsatisfied with Quality
RT01486,ORD045565,20251007,PRD000062,1,Defective Item
RT01487,ORD045587,20241006,PRD000043,1,Damaged during Delivery
RT01488,ORD045611,20250219,PRD000058,1,Defective Item
RT01489,ORD045671,20250421,PRD000065,1,Defective Item
RT01490,ORD045695,20250425,PRD000065,1,Damaged during Delivery
RT01491,ORD045739,20241126,PRD000071,1,Damaged during Delivery
RT01492,ORD045806,20230624,PRD000084,1,Unsatisfied with Quality
RT01493,ORD045813,20250721,PRD000083,1,Damaged during Delivery
RT01494,ORD045840,20250509,PRD000010,1,Damaged during Delivery
RT01495,ORD045955,20241006,PRD000020,1,Unsatisfied with Quality
RT01496,ORD045960,20240614,PRD000045,1,Defective Item
RT01497,ORD046001,20251211,PRD000062,1,Damaged during Delivery
RT01498,ORD046010,20250809,PRD000091,1,Damaged during Delivery
RT01499,ORD046012,20251119,PRD000062,1,Wrong Item Shipped
RT01500,ORD046061,20250818,PRD000019,1,Defective Item
RT01501,ORD046125,20251101,PRD000083,1,Defective Item
RT01502,ORD046134,20231204,PRD000083,1,Defective Item
RT01503,ORD046208,20240829,PRD000043,1,Wrong Item Shipped
RT01504,ORD046239,20250912,PRD000001,1,Defective Item
RT01505,ORD046266,20230309,PRD000010,1,Defective Item
RT01506,ORD046271,20230902,PRD000096,1,Damaged during Delivery
RT01507,ORD046309,20251212,PRD000053,1,Unsatisfied with Quality
RT01508,ORD046372,20230731,PRD000098,1,Wrong Item Shipped
RT01509,ORD046398,20251214,PRD000095,1,Defective Item
RT01510,ORD046518,20230810,PRD000098,1,Damaged during Delivery
RT01511,ORD046548,20250510,PRD000098,1,Defective Item
RT01512,ORD046636,20230602,PRD000062,1,Wrong Item Shipped
RT01513,ORD046660,20250919,PRD000010,1,Unsatisfied with Quality
RT01514,ORD046674,20241219,PRD000044,1,Defective Item
RT01515,ORD046675,20250504,PRD000049,1,Damaged during Delivery
RT01516,ORD046678,20241102,PRD000034,1,Defective Item
RT01517,ORD046692,20250321,PRD000045,1,Damaged during Delivery
RT01518,ORD046714,20231228,PRD000051,2,Wrong Item Shipped
RT01519,ORD046720,20250718,PRD000084,2,Wrong Item Shipped
RT01520,ORD046746,20230401,PRD000085,1,Wrong Item Shipped
RT01521,ORD046760,20240828,PRD000007,1,Unsatisfied with Quality
RT01522,ORD046768,20240301,PRD000076,1,Defective Item
RT01523,ORD046784,20230522,PRD000076,1,Damaged during Delivery
RT01524,ORD046788,20251113,PRD000034,1,Defective Item
RT01525,ORD046799,20251219,PRD000020,2,Damaged during Delivery
RT01526,ORD046806,20240107,PRD000052,1,Defective Item
RT01527,ORD046873,20230322,PRD000038,1,Wrong Item Shipped
RT01528,ORD046899,20250819,PRD000020,2,Wrong Item Shipped
RT01529,ORD046970,20240828,PRD000089,1,Damaged during Delivery
RT01530,ORD047003,20250828,PRD000076,1,Damaged during Delivery
RT01531,ORD047017,20250303,PRD000001,1,Damaged during Delivery
RT01532,ORD047018,20240805,PRD000071,1,Defective Item
RT01533,ORD047046,20250715,PRD000097,1,Damaged during Delivery
RT01534,ORD047242,20231028,PRD000083,1,Defective Item
RT01535,ORD047259,20240117,PRD000083,1,Defective Item
RT01536,ORD047312,20251205,PRD000089,1,Defective Item
RT01537,ORD047339,20251107,PRD000050,1,Defective Item
RT01538,ORD047350,20240613,PRD000058,1,Defective Item
RT01539,ORD047351,20240509,PRD000076,1,Damaged during Delivery
RT01540,ORD047354,20250825,PRD000024,1,Damaged during Delivery
RT01541,ORD047367,20251109,PRD000089,1,Unsatisfied with Quality
RT01542,ORD047373,20241013,PRD000083,1,Defective Item
RT01543,ORD047531,20230527,PRD000052,1,Defective Item
RT01544,ORD047563,20251105,PRD000097,1,Defective Item
RT01545,ORD047597,20250727,PRD000096,1,Damaged during Delivery
RT01546,ORD047628,20230530,PRD000017,1,Wrong Item Shipped
RT01547,ORD047630,20240226,PRD000034,1,Damaged during Delivery
RT01548,ORD047636,20240714,PRD000007,1,Damaged during Delivery
RT01549,ORD047770,20250612,PRD000009,1,Wrong Item Shipped
RT01550,ORD047790,20250416,PRD000001,1,Damaged during Delivery
RT01551,ORD047819,20240721,PRD000031,1,Damaged during Delivery
RT01552,ORD047835,20230710,PRD000010,1,Defective Item
RT01553,ORD047847,20240115,PRD000062,1,Damaged during Delivery
RT01554,ORD047886,20240728,PRD000071,1,Damaged during Delivery
RT01555,ORD047895,20230311,PRD000084,1,Damaged during Delivery
RT01556,ORD047920,20230411,PRD000031,1,Damaged during Delivery
RT01557,ORD047956,20241202,PRD000076,1,Damaged during Delivery
RT01558,ORD048077,20250526,PRD000045,1,Defective Item
RT01559,ORD048163,20240330,PRD000067,2,Damaged during Delivery
RT01560,ORD048171,20240718,PRD000019,1,Wrong Item Shipped
RT01561,ORD048218,20250317,PRD000064,1,Damaged during Delivery
RT01562,ORD048224,20241016,PRD000054,1,Wrong Item Shipped
RT01563,ORD048225,20250129,PRD000010,1,Defective Item
RT01564,ORD048236,20251211,PRD000010,1,Defective Item
RT01565,ORD048263,20240316,PRD000001,1,Defective Item
RT01566,ORD048266,20231217,PRD000064,1,Damaged during Delivery
RT01567,ORD048277,20230620,PRD000062,1,Defective Item
RT01568,ORD048297,20250115,PRD000089,1,Damaged during Delivery
RT01569,ORD048310,20241231,PRD000084,1,Defective Item
RT01570,ORD048329,20230315,PRD000089,1,Damaged during Delivery
RT01571,ORD048338,20250609,PRD000065,1,Defective Item
RT01572,ORD048364,20241104,PRD000052,1,Damaged during Delivery
RT01573,ORD048370,20250615,PRD000098,1,Damaged during Delivery
RT01574,ORD048403,20240601,PRD000010,1,Wrong Item Shipped
RT01575,ORD048446,20251120,PRD000051,1,Wrong Item Shipped
RT01576,ORD048473,20231012,PRD000051,1,Wrong Item Shipped
RT01577,ORD048487,20250801,PRD000044,1,Defective Item
RT01578,ORD048529,20240402,PRD000020,1,Defective Item
RT01579,ORD048534,20231129,PRD000050,1,Damaged during Delivery
RT01580,ORD048555,20240223,PRD000009,1,Defective Item
RT01581,ORD048624,20251207,PRD000071,1,Defective Item
RT01582,ORD048667,20251115,PRD000009,1,Damaged during Delivery
RT01583,ORD048707,20251019,PRD000081,1,Damaged during Delivery
RT01584,ORD048794,20230910,PRD000008,1,Defective Item
RT01585,ORD048804,20240912,PRD000019,1,Defective Item
RT01586,ORD048849,20240209,PRD000097,2,Damaged during Delivery
RT01587,ORD048921,20250401,PRD000019,1,Defective Item
RT01588,ORD048936,20241021,PRD000058,1,Damaged during Delivery
RT01589,ORD048998,20251001,PRD000043,1,Wrong Item Shipped
RT01590,ORD049030,20250504,PRD000034,1,Defective Item
RT01591,ORD049051,20230312,PRD000076,1,Wrong Item Shipped
RT01592,ORD049073,20240322,PRD000085,56,Changed My Mind
RT01593,ORD049094,20240620,PRD000090,1,Changed My Mind
RT01594,ORD049112,20240413,PRD000044,1,Wrong Item Shipped
RT01595,ORD049175,20230406,PRD000051,2,Defective Item
RT01596,ORD049236,20250503,PRD000087,2,Wrong Item Shipped
RT01597,ORD049257,20230610,PRD000054,1,Wrong Item Shipped
RT01598,ORD049264,20231219,PRD000044,1,Defective Item
RT01599,ORD049282,20230325,PRD000024,1,Defective Item
RT01600,ORD049297,20250114,PRD000050,1,Damaged during Delivery
RT01601,ORD049302,20250418,PRD000084,1,Defective Item
RT01602,ORD049333,20240115,PRD000052,1,Defective Item
RT01603,ORD049349,20250504,PRD000044,1,Defective Item
RT01604,ORD049398,20251206,PRD000098,1,Wrong Item Shipped
RT01605,ORD049412,20250207,PRD000020,2,Defective Item
RT01606,ORD049500,20251210,PRD000096,1,Damaged during Delivery
RT01607,ORD049507,20230420,PRD000084,1,Defective Item
RT01608,ORD049554,20230309,PRD000010,1,Damaged during Delivery
RT01609,ORD049572,20230402,PRD000064,1,Defective Item
RT01610,ORD049594,20250904,PRD000049,1,Unsatisfied with Quality
RT01611,ORD049621,20230726,PRD000076,1,Defective Item
RT01612,ORD049622,20230703,PRD000050,1,Wrong Item Shipped
RT01613,ORD049631,20240104,PRD000071,1,Defective Item
RT01614,ORD049675,20230629,PRD000043,1,Defective Item
RT01615,ORD049711,20241029,PRD000054,1,Defective Item
RT01616,ORD049714,20230219,PRD000098,1,Wrong Item Shipped
RT01617,ORD049724,20241215,PRD000098,1,Wrong Item Shipped
RT01618,ORD049742,20240117,PRD000020,1,Defective Item
RT01619,ORD049757,20251108,PRD000097,1,Unsatisfied with Quality
RT01620,ORD049759,20251211,PRD000042,1,Defective Item
RT01621,ORD049807,20240726,PRD000015,1,Defective Item
RT01622,ORD049854,20240523,PRD000043,1,Damaged during Delivery
RT01623,ORD050057,20240822,PRD000049,1,Defective Item
RT01624,ORD050128,20250501,PRD000084,1,Defective Item
RT01625,ORD050135,20240910,PRD000031,1,Damaged during Delivery
RT01626,ORD050143,20250712,PRD000044,1,Wrong Item Shipped
RT01627,ORD050210,20231222,PRD000096,1,Damaged during Delivery
RT01628,ORD050220,20250402,PRD000053,1,Unsatisfied with Quality
RT01629,ORD050225,20231005,PRD000099,1,Changed My Mind
RT01630,ORD050271,20250428,PRD000071,1,Defective Item
RT01631,ORD050284,20240422,PRD000065,1,Defective Item
RT01632,ORD050303,20250823,PRD000084,1,Defective Item
RT01633,ORD050334,20240610,PRD000037,1,Unsatisfied with Quality
RT01634,ORD050349,20250521,PRD000084,1,Defective Item
RT01635,ORD050363,20250706,PRD000067,1,Defective Item
RT01636,ORD050373,20240614,PRD000084,1,Damaged during Delivery
RT01637,ORD050387,20250302,PRD000051,1,Defective Item
RT01638,ORD050479,20240527,PRD000042,1,Defective Item
RT01639,ORD050491,20240530,PRD000038,1,Damaged during Delivery
RT01640,ORD050492,20240626,PRD000007,1,Damaged during Delivery
RT01641,ORD050500,20241219,PRD000062,2,Wrong Item Shipped
RT01642,ORD050503,20240309,PRD000071,1,Damaged during Delivery
RT01643,ORD050566,20231108,PRD000019,1,Defective Item
RT01644,ORD050691,20231109,PRD000034,1,Defective Item
RT01645,ORD050692,20250126,PRD000076,1,Damaged during Delivery
RT01646,ORD050735,20230816,PRD000049,1,Wrong Item Shipped
RT01647,ORD050849,20241019,PRD000068,1,Defective Item
RT01648,ORD050875,20250714,PRD000099,2,Changed My Mind
RT01649,ORD050916,20240129,PRD000054,1,Damaged during Delivery
RT01650,ORD050948,20230930,PRD000037,1,Damaged during Delivery
RT01651,ORD050969,20240418,PRD000053,1,Damaged during Delivery
RT01652,ORD050985,20240507,PRD000010,1,Defective Item
RT01653,ORD050987,20250831,PRD000019,1,Wrong Item Shipped
RT01654,ORD051000,20230530,PRD000076,1,Defective Item
RT01655,ORD051075,20241201,PRD000053,2,Wrong Item Shipped
RT01656,ORD051076,20250609,PRD000009,1,Defective Item
RT01657,ORD051144,20250123,PRD000071,1,Damaged during Delivery
RT01658,ORD051146,20240810,PRD000054,1,Unsatisfied with Quality
RT01659,ORD051175,20231104,PRD000017,1,Defective Item
RT01660,ORD051181,20250716,PRD000044,2,Defective Item
RT01661,ORD051253,20240413,PRD000050,1,Defective Item
RT01662,ORD051281,20231008,PRD000054,1,Defective Item
RT01663,ORD051390,20240717,PRD000021,1,Defective Item
RT01664,ORD051392,20251219,PRD000024,1,Damaged during Delivery
RT01665,ORD051398,20250410,PRD000046,1,Changed My Mind
RT01666,ORD051405,20250615,PRD000098,1,Wrong Item Shipped
RT01667,ORD051406,20240606,PRD000052,1,Defective Item
RT01668,ORD051422,20231104,PRD000023,1,Damaged during Delivery
RT01669,ORD051455,20230101,PRD000084,67,Defective Item
RT01670,ORD051486,20240602,PRD000037,1,Damaged during Delivery
RT01671,ORD051497,20251224,PRD000031,2,Damaged during Delivery
RT01672,ORD051558,20251211,PRD000058,1,Defective Item
RT01673,ORD051604,20251114,PRD000051,1,Damaged during Delivery
RT01674,ORD051640,20251008,PRD000012,1,Defective Item
RT01675,ORD051656,20250813,PRD000019,1,Unsatisfied with Quality
RT01676,ORD051692,20240918,PRD000009,1,Wrong Item Shipped
RT01677,ORD051694,20241115,PRD000067,1,Defective Item
RT01678,ORD051704,20231103,PRD000076,1,Damaged during Delivery
RT01679,ORD051708,20241006,PRD000019,1,Damaged during Delivery
RT01680,ORD051711,20240425,PRD000009,1,Damaged during Delivery
RT01681,ORD051758,20240726,PRD000049,1,Defective Item
RT01682,ORD051799,20230707,PRD000044,1,Damaged during Delivery
RT01683,ORD051813,20240907,PRD000037,2,Unsatisfied with Quality
RT01684,ORD051905,20240607,PRD000083,1,Defective Item
RT01685,ORD051921,20230703,PRD000097,1,Defective Item
RT01686,ORD052000,20230324,PRD000052,1,Defective Item
RT01687,ORD052007,20240713,PRD000049,1,Damaged during Delivery
RT01688,ORD052070,20230823,PRD000044,1,Wrong Item Shipped
RT01689,ORD052096,20250224,PRD000065,1,Damaged during Delivery
RT01690,ORD052115,20240402,PRD000044,1,Defective Item
RT01691,ORD052132,20241016,PRD000050,1,Defective Item
RT01692,ORD052139,20231129,PRD000062,1,Defective Item
RT01693,ORD052154,20250901,PRD000091,1,Damaged during Delivery
RT01694,ORD052237,20250207,PRD000096,1,Defective Item
RT01695,ORD052250,20251006,PRD000024,1,Defective Item
RT01696,ORD052258,20241013,PRD000054,1,Damaged during Delivery
RT01697,ORD052317,20231116,PRD000050,1,Unsatisfied with Quality
RT01698,ORD052386,20251104,PRD000044,1,Defective Item
RT01699,ORD052410,20240614,PRD000080,1,Wrong Item Shipped
RT01700,ORD052420,20240820,PRD000084,1,Unsatisfied with Quality
RT01701,ORD052479,20230829,PRD000062,1,Wrong Item Shipped
RT01702,ORD052492,20230907,PRD000001,1,Damaged during Delivery
RT01703,ORD052511,20241108,PRD000055,1,Damaged during Delivery
RT01704,ORD052584,20230507,PRD000062,1,Damaged during Delivery
RT01705,ORD052635,20230601,PRD000021,1,Damaged during Delivery
RT01706,ORD052664,20230523,PRD000098,1,Damaged during Delivery
RT01707,ORD052672,20230811,PRD000073,1,Damaged during Delivery
RT01708,ORD052697,20230618,PRD000089,1,Damaged during Delivery
RT01709,ORD052722,20241202,PRD000062,1,Wrong Item Shipped
RT01710,ORD052769,20250309,PRD000067,2,Defective Item
RT01711,ORD052839,20250816,PRD000044,1,Defective Item
RT01712,ORD052855,20240913,PRD000008,1,Defective Item
RT01713,ORD052869,20230404,PRD000049,1,Defective Item
RT01714,ORD052885,20250319,PRD000062,1,Defective Item
RT01715,ORD052921,20240302,PRD000098,1,Defective Item
RT01716,ORD052927,20250302,PRD000071,1,Damaged during Delivery
RT01717,ORD053015,20240530,PRD000005,1,Wrong Item Shipped
RT01718,ORD053026,20251024,PRD000044,1,Damaged during Delivery
RT01719,ORD053070,20251210,PRD000045,2,Defective Item
RT01720,ORD053072,20250823,PRD000044,1,Defective Item
RT01721,ORD053100,20240228,PRD000097,1,Damaged during Delivery
RT01722,ORD053106,20231018,PRD000068,1,Wrong Item Shipped
RT01723,ORD053136,20241110,PRD000098,1,Wrong Item Shipped
RT01724,ORD053229,20250913,PRD000062,1,Wrong Item Shipped
RT01725,ORD053238,20250126,PRD000048,1,Wrong Item Shipped
RT01726,ORD053270,20240720,PRD000076,1,Damaged during Delivery
RT01727,ORD053298,20240901,PRD000083,1,Wrong Item Shipped
RT01728,ORD053311,20250418,PRD000098,1,Wrong Item Shipped
RT01729,ORD053326,20250822,PRD000089,1,Wrong Item Shipped
RT01730,ORD053330,20240426,PRD000095,2,Damaged during Delivery
RT01731,ORD053332,20250211,PRD000010,1,Damaged during Delivery
RT01732,ORD053418,20230109,PRD000043,1,Unsatisfied with Quality
RT01733,ORD053505,20241015,PRD000037,1,Wrong Item Shipped
RT01734,ORD053532,20250831,PRD000089,1,Damaged during Delivery
RT01735,ORD053542,20250408,PRD000066,1,Wrong Item Shipped
RT01736,ORD053578,20231219,PRD000084,1,Damaged during Delivery
RT01737,ORD053585,20230401,PRD000037,1,Damaged during Delivery
RT01738,ORD053593,20241212,PRD000058,1,Defective Item
RT01739,ORD053596,20230723,PRD000098,2,Damaged during Delivery
RT01740,ORD053598,20240630,PRD000096,1,Damaged during Delivery
RT01741,ORD053645,20231118,PRD000010,1,Defective Item
RT01742,ORD053658,20230611,PRD000019,1,Defective Item
RT01743,ORD053662,20240304,PRD000084,1,Defective Item
RT01744,ORD053663,20250923,PRD000065,1,Defective Item
RT01745,ORD053675,20240723,PRD000054,1,Defective Item
RT01746,ORD053679,20250917,PRD000019,1,Damaged during Delivery
RT01747,ORD053702,20231005,PRD000055,1,Wrong Item Shipped
RT01748,ORD053712,20250217,PRD000076,3,Defective Item
RT01749,ORD053715,20250905,PRD000050,2,Wrong Item Shipped
RT01750,ORD053749,20250813,PRD000021,1,Damaged during Delivery
RT01751,ORD053819,20230820,PRD000034,1,Wrong Item Shipped
RT01752,ORD053826,20250713,PRD000012,1,Unsatisfied with Quality
RT01753,ORD053836,20250318,PRD000089,1,Wrong Item Shipped
RT01754,ORD053841,20250325,PRD000009,1,Defective Item
RT01755,ORD053863,20251220,PRD000067,1,Defective Item
RT01756,ORD053998,20241019,PRD000051,1,Unsatisfied with Quality
RT01757,ORD054018,20240502,PRD000001,1,Defective Item
RT01758,ORD054019,20230823,PRD000037,1,Wrong Item Shipped
RT01759,ORD054033,20240412,PRD000096,2,Wrong Item Shipped
RT01760,ORD054034,20240330,PRD000044,1,Damaged during Delivery
RT01761,ORD054039,20250422,PRD000012,1,Defective Item
RT01762,ORD054076,20240530,PRD000095,1,Defective Item
RT01763,ORD054096,20250828,PRD000071,1,Defective Item
RT01764,ORD054097,20240927,PRD000043,1,Damaged during Delivery
RT01765,ORD054166,20240911,PRD000095,1,Defective Item
RT01766,ORD054172,20250914,PRD000044,83,Defective Item
RT01767,ORD054178,20230907,PRD000089,1,Damaged during Delivery
RT01768,ORD054188,20241002,PRD000037,1,Wrong Item Shipped
RT01769,ORD054197,20240429,PRD000037,1,Wrong Item Shipped
RT01770,ORD054246,20240813,PRD000089,1,Unsatisfied with Quality
RT01771,ORD054329,20250308,PRD000009,1,Damaged during Delivery
RT01772,ORD054334,20251004,PRD000076,1,Defective Item
RT01773,ORD054349,20231114,PRD000054,1,Defective Item
RT01774,ORD054358,20241003,PRD000043,2,Damaged during Delivery
RT01775,ORD054386,20240330,PRD000008,1,Unsatisfied with Quality
RT01776,ORD054393,20240717,PRD000008,1,Unsatisfied with Quality
RT01777,ORD054485,20241025,PRD000067,1,Damaged during Delivery
RT01778,ORD054557,20230812,PRD000097,1,Damaged during Delivery
RT01779,ORD054601,20250911,PRD000054,1,Defective Item
RT01780,ORD054663,20251224,PRD000019,1,Defective Item
RT01781,ORD054810,20230617,PRD000084,1,Damaged during Delivery
RT01782,ORD054843,20240630,PRD000053,1,Defective Item
RT01783,ORD054851,20230309,PRD000095,1,Damaged during Delivery
RT01784,ORD054856,20251031,PRD000097,1,Defective Item
RT01785,ORD054892,20250909,PRD000006,1,Wrong Item Shipped
RT01786,ORD054895,20250718,PRD000071,3,Defective Item
RT01787,ORD054917,20240722,PRD000042,1,Wrong Item Shipped
RT01788,ORD054926,20230824,PRD000042,1,Defective Item
RT01789,ORD054933,20241012,PRD000010,1,Damaged during Delivery
RT01790,ORD054981,20230521,PRD000031,1,Wrong Item Shipped
RT01791,ORD055015,20250615,PRD000043,1,Unsatisfied with Quality
RT01792,ORD055020,20240701,PRD000097,1,Defective Item
RT01793,ORD055092,20240305,PRD000071,1,Defective Item
RT01794,ORD055189,20250402,PRD000010,1,Wrong Item Shipped
RT01795,ORD055207,20240601,PRD000045,1,Defective Item
RT01796,ORD055269,20230731,PRD000063,1,Defective Item
RT01797,ORD055305,20250522,PRD000009,1,Defective Item
RT01798,ORD055328,20230730,PRD000010,1,Wrong Item Shipped
RT01799,ORD055339,20230408,PRD000098,2,Unsatisfied with Quality
RT01800,ORD055347,20241218,PRD000001,1,Wrong Item Shipped
RT01801,ORD055352,20231210,PRD000044,1,Damaged during Delivery
RT01802,ORD055403,20241123,PRD000020,1,Damaged during Delivery
RT01803,ORD055407,20230312,PRD000053,1,Wrong Item Shipped
RT01804,ORD055446,20240405,PRD000054,1,Defective Item
RT01805,ORD055473,20240120,PRD000089,1,Defective Item
RT01806,ORD055537,20230714,PRD000043,1,Damaged during Delivery
RT01807,ORD055560,20241030,PRD000037,2,Wrong Item Shipped
RT01808,ORD055602,20251223,PRD000024,1,Wrong Item Shipped
RT01809,ORD055633,20230217,PRD000052,1,Defective Item
RT01810,ORD055704,20231219,PRD000078,2,Wrong Item Shipped
RT01811,ORD055776,20240816,PRD000043,1,Wrong Item Shipped
RT01812,ORD055787,20240705,PRD000095,1,Defective Item
RT01813,ORD055848,20250510,PRD000076,1,Unsatisfied with Quality
RT01814,ORD055861,20251116,PRD000045,1,Damaged during Delivery
RT01815,ORD055862,20241207,PRD000031,1,Wrong Item Shipped
RT01816,ORD055877,20250309,PRD000016,1,Damaged during Delivery
RT01817,ORD055880,20240822,PRD000095,1,Defective Item
RT01818,ORD055904,20250531,PRD000031,1,Defective Item
RT01819,ORD055905,20240930,PRD000028,1,Changed My Mind
RT01820,ORD055907,20251026,PRD000058,1,Damaged during Delivery
RT01821,ORD055935,20240529,PRD000062,1,Defective Item
RT01822,ORD056040,20240505,PRD000010,1,Defective Item
RT01823,ORD056073,20251113,PRD000050,1,Damaged during Delivery
RT01824,ORD056083,20240606,PRD000023,1,Damaged during Delivery
RT01825,ORD056093,20250427,PRD000055,1,Damaged during Delivery
RT01826,ORD056096,20250312,PRD000008,1,Defective Item
RT01827,ORD056192,20250126,PRD000012,1,Damaged during Delivery
RT01828,ORD056195,20251201,PRD000050,1,Wrong Item Shipped
RT01829,ORD056210,20250324,PRD000009,1,Damaged during Delivery
RT01830,ORD056224,20250522,PRD000054,2,Damaged during Delivery
RT01831,ORD056246,20230914,PRD000043,1,Damaged during Delivery
RT01832,ORD056296,20240519,PRD000065,1,Wrong Item Shipped
RT01833,ORD056324,20251101,PRD000050,1,Wrong Item Shipped
RT01834,ORD056376,20241212,PRD000095,1,Defective Item
RT01835,ORD056386,20231228,PRD000044,1,Unsatisfied with Quality
RT01836,ORD056418,20240420,PRD000009,1,Defective Item
RT01837,ORD056427,20230308,PRD000071,1,Wrong Item Shipped
RT01838,ORD056456,20251027,PRD000021,1,Defective Item
RT01839,ORD056458,20251117,PRD000067,1,Damaged during Delivery
RT01840,ORD056493,20240522,PRD000044,1,Damaged during Delivery
RT01841,ORD056587,20240711,PRD000009,1,Defective Item
RT01842,ORD056652,20250123,PRD000037,2,Defective Item
RT01843,ORD056707,20230910,PRD000064,1,Defective Item
RT01844,ORD056714,20231104,PRD000055,1,Defective Item
RT01845,ORD056743,20240116,PRD000050,1,Defective Item
RT01846,ORD056773,20250105,PRD000043,2,Defective Item
RT01847,ORD056793,20251230,PRD000019,1,Damaged during Delivery
RT01848,ORD056818,20230524,PRD000014,1,Wrong Item Shipped
RT01849,ORD056824,20240504,PRD000015,1,Damaged during Delivery
RT01850,ORD056831,20251128,PRD000037,1,Damaged during Delivery
RT01851,ORD056840,20250729,PRD000071,1,Damaged during Delivery
RT01852,ORD056877,20240302,PRD000009,1,Wrong Item Shipped
RT01853,ORD056917,20240608,PRD000044,1,Unsatisfied with Quality
RT01854,ORD056988,20241126,PRD000062,2,Defective Item
RT01855,ORD057010,20240525,PRD000049,1,Damaged during Delivery
RT01856,ORD057024,20250723,PRD000027,3,Changed My Mind
RT01857,ORD057029,20230707,PRD000009,1,Defective Item
RT01858,ORD057035,20240309,PRD000097,1,Defective Item
RT01859,ORD057087,20241222,PRD000065,1,Defective Item
RT01860,ORD057111,20230930,PRD000067,1,Defective Item
RT01861,ORD057123,20240901,PRD000089,1,Defective Item
RT01862,ORD057125,20241202,PRD000024,1,Defective Item
RT01863,ORD057179,20251123,PRD000062,1,Damaged during Delivery
RT01864,ORD057253,20240629,PRD000083,1,Wrong Item Shipped
RT01865,ORD057292,20230217,PRD000098,1,Wrong Item Shipped
RT01866,ORD057298,20231128,PRD000059,1,Changed My Mind
RT01867,ORD057336,20240412,PRD000038,1,Defective Item
RT01868,ORD057346,20230217,PRD000062,1,Wrong Item Shipped
RT01869,ORD057354,20250317,PRD000089,1,Wrong Item Shipped
RT01870,ORD057389,20230927,PRD000040,1,Wrong Item Shipped
RT01871,ORD057391,20251123,PRD000019,3,Wrong Item Shipped
RT01872,ORD057400,20250209,PRD000019,1,Defective Item
RT01873,ORD057406,20230719,PRD000045,1,Defective Item
RT01874,ORD057420,20240403,PRD000047,1,Damaged during Delivery
RT01875,ORD057421,20250809,PRD000050,1,Defective Item
RT01876,ORD057428,20250411,PRD000055,1,Defective Item
RT01877,ORD057436,20250707,PRD000051,1,Wrong Item Shipped
RT01878,ORD057450,20241130,PRD000024,1,Damaged during Delivery
RT01879,ORD057462,20250504,PRD000065,1,Defective Item
RT01880,ORD057485,20250404,PRD000007,1,Damaged during Delivery
RT01881,ORD057523,20251203,PRD000067,1,Defective Item
RT01882,ORD057534,20251124,PRD000071,1,Unsatisfied with Quality
RT01883,ORD057563,20230522,PRD000045,1,Defective Item
RT01884,ORD057590,20231029,PRD000009,1,Damaged during Delivery
RT01885,ORD057633,20230417,PRD000031,1,Wrong Item Shipped
RT01886,ORD057651,20250330,PRD000051,1,Defective Item
RT01887,ORD057692,20250507,PRD000035,1,Defective Item
RT01888,ORD057742,20241206,PRD000052,1,Unsatisfied with Quality
RT01889,ORD057779,20251227,PRD000076,1,Defective Item
RT01890,ORD057786,20230619,PRD000089,1,Defective Item
RT01891,ORD057793,20240928,PRD000028,1,Changed My Mind
RT01892,ORD057832,20240731,PRD000089,1,Defective Item
RT01893,ORD057849,20231017,PRD000084,1,Wrong Item Shipped
RT01894,ORD057852,20250608,PRD000067,1,Damaged during Delivery
RT01895,ORD057862,20250126,PRD000045,1,Unsatisfied with Quality
RT01896,ORD057923,20230901,PRD000098,1,Damaged during Delivery
RT01897,ORD057933,20250715,PRD000043,1,Damaged during Delivery
RT01898,ORD057986,20240107,PRD000009,1,Defective Item
